,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,branding,show_logo_in_search,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,night_shifts,professional_roles,accept_incomplete_resumes,experience,employment,employment_form,internship,adv_response_url,is_adv_vacancy,adv_context
219,115187236,False,Исполнительный Директор,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'проспект Девятого Января', 'building': '9к1', 'lat': 59.84703826904297, 'lng': 30.446626663208008, 'description': None, 'raw': 'Санкт-Петербург, проспект Девятого Января, 9к1', 'metro': {'station_name': 'Дунайская', 'line_name': 'Фрунзенско-Приморская', 'station_id': '18.682', 'line_id': '18', 'lat': 59.839889, 'lng': 30.410667}, 'metro_stations': [{'station_name': 'Дунайская', 'line_name': 'Фрунзенско-Приморская', 'station_id': '18.682', 'line_id': '18', 'lat': 59.839889, 'lng': 30.410667}, {'station_name': 'Обухово', 'line_name': 'Невско-Василеостровская', 'station_id': '16.235', 'line_id': '16', 'lat': 59.848709, 'lng': 30.457743}, {'station_name': 'Пролетарская', 'line_name': 'Невско-Василеостровская', 'station_id': '16.234', 'line_id': '16', 'lat': 59.865, 'lng': 30.47}], 'id': '6269156'}",,,2025-01-12T19:17:59+0300,2025-01-12T19:17:59+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115187236,,,,https://api.hh.ru/vacancies/115187236?host=hh.ru,https://hh.ru/vacancy/115187236,[],"{'id': '5645629', 'name': 'Шоколадбери', 'url': 'https://api.hh.ru/employers/5645629', 'alternate_url': 'https://hh.ru/employer/5645629', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/7104719.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/7104718.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/1371204.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5645629', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы не менее 5 лет в компании на позиции Генеральный директор/ Исполнительный директор/ Операционный директор/ Коммерческий директор/ Директор по...', 'responsibility': 'Финансовые ресурсы: эффективное управление <highlighttext>финансами</highlighttext>, контроль доходов и расходов, обеспечение прибыльности. Материальные ресурсы: обеспечение эффективного использования материальных ресурсов, контроль за...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '26', 'name': 'Генеральный директор, исполнительный директор (CEO)'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
220,115233189,False,Главный бухгалтер,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 180000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': '4 линия', 'building': 'метро Ладожская', 'lat': 59.932428, 'lng': 30.439198, 'description': None, 'raw': 'Санкт-Петербург, 4 линия, метро Ладожская', 'metro': None, 'metro_stations': [], 'id': '14968733'}",,,2025-01-10T11:43:41+0300,2025-01-10T11:43:41+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115233189,,,,https://api.hh.ru/vacancies/115233189?host=hh.ru,https://hh.ru/vacancy/115233189,[],"{'id': '10332129', 'name': 'Созидатель Персонал', 'url': 'https://api.hh.ru/employers/10332129', 'alternate_url': 'https://hh.ru/employer/10332129', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1267560.jpg', '90': 'https://img.hhcdn.ru/employer-logo/6690558.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/6690559.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10332129', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее профильное образование в области бухгалтерского учета, <highlighttext>финансов</highlighttext> и (или) экономики. Опыт работы на позиции главного бухгалтера не менее 5...', 'responsibility': 'Общее руководство бухгалтерией (7 человек). Распределение задач, контроль их выполнения. Оптимизация процессов работы в бухгалтерии. Формирование и контроль выполнения учетной...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '18', 'name': 'Бухгалтер'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
221,115396481,False,Экономист по себестоимости (Обойная Фабрика),,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 160000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Гатчинский район', 'street': 'территория Большое Верево, Киевское шоссе', 'building': '2', 'lat': 59.635017, 'lng': 30.191784, 'description': None, 'raw': 'Гатчинский район, территория Большое Верево, Киевское шоссе, 2', 'metro': None, 'metro_stations': [], 'id': '14891860'}",,,2025-01-13T12:04:38+0300,2025-01-13T12:04:38+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115396481,,,,https://api.hh.ru/vacancies/115396481?host=hh.ru,https://hh.ru/vacancy/115396481,[],"{'id': '3205227', 'name': 'АРТЕКС', 'url': 'https://api.hh.ru/employers/3205227', 'alternate_url': 'https://hh.ru/employer/3205227', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/496616.jpg', '90': 'https://img.hhcdn.ru/employer-logo/2428217.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/2428218.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3205227', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее экономическое профильное образование (<highlighttext>Финансы</highlighttext> и кредит; бухучет, анализ и аудит, экономика предприятия). Знание управленческого учета. Бюджетирование, анализ, план, факт. ', 'responsibility': 'Расчет проектной, плановой и фактической себестоимости готовой продукции. Анализ структуры себестоимости, контроль факторов, влияющих на формирование себестоимости. Контроль и анализ...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '142', 'name': 'Экономист'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
222,115414349,False,Бухгалтер,,False,False,"{'id': '66', 'name': 'Нижний Новгород', 'url': 'https://api.hh.ru/areas/66'}","{'from': None, 'to': 80000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Нижний Новгород', 'street': 'Деловая улица', 'building': '7', 'lat': 56.307042, 'lng': 44.061682, 'description': None, 'raw': 'Нижний Новгород, Деловая улица, 7', 'metro': {'station_name': 'Горьковская', 'line_name': 'Автозаводская', 'station_id': '50.278', 'line_id': '50', 'lat': 56.313933, 'lng': 43.99482}, 'metro_stations': [{'station_name': 'Горьковская', 'line_name': 'Автозаводская', 'station_id': '50.278', 'line_id': '50', 'lat': 56.313933, 'lng': 43.99482}], 'id': '11991036'}",,,2025-01-13T14:05:54+0300,2025-01-13T14:05:54+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115414349,"{'type': 'CONSTRUCTOR', 'tariff': 'BASIC'}",True,,https://api.hh.ru/vacancies/115414349?host=hh.ru,https://hh.ru/vacancy/115414349,[],"{'id': '640043', 'name': 'Компания IXORA', 'url': 'https://api.hh.ru/employers/640043', 'alternate_url': 'https://hh.ru/employer/640043', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/2413182.png', '90': 'https://img.hhcdn.ru/employer-logo/2413181.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/492857.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=640043', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт в аналогичной должности от года в торговых компаниях. Образование высшее: экономика, <highlighttext>финансы</highlighttext>, бух.учет. Знание участков бухгалтерского учета взаиморасчеты с...', 'responsibility': 'Проверка взаиморасчетов с контрагентами, подписание актов сверок. Проверка авансовых отчетов. Подписание документов в системе Диадок. Ответы на требования ИФНС по...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '18', 'name': 'Бухгалтер'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
223,115352729,False,Главный экономист отдела экономики и финансов,,False,False,"{'id': '80', 'name': 'Якутск', 'url': 'https://api.hh.ru/areas/80'}","{'from': 93000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Якутск', 'street': 'проспект Михаила Николаева', 'building': '36', 'lat': 61.989586, 'lng': 129.676842, 'description': None, 'raw': 'Якутск, проспект Михаила Николаева, 36', 'metro': None, 'metro_stations': [], 'id': '6970800'}",,,2025-01-13T07:50:19+0300,2025-01-13T07:50:19+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115352729,,,,https://api.hh.ru/vacancies/115352729?host=hh.ru,https://hh.ru/vacancy/115352729,[],"{'id': '5429614', 'name': 'Энерготрансснаб', 'url': 'https://api.hh.ru/employers/5429614', 'alternate_url': 'https://hh.ru/employer/5429614', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1259004.png', '90': 'https://img.hhcdn.ru/employer-logo/6656342.png', '240': 'https://img.hhcdn.ru/employer-logo/6656343.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5429614', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее экономическое образование. - Умение работать в условиях многозадачности, с большим объемом информации. - Знание программы 1С. - Знание в области финансового...', 'responsibility': 'Формирование бюджета общества, долгосрочное, краткосрочное планирование бюджета. - Калькуляция себестоимости и расчет тарифов. - Составление отчетности по исполнению бюджета, статистической отчетности. - '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '142', 'name': 'Экономист'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
224,112549682,False,Офис-менеджер,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 150000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Охотный Ряд', 'building': None, 'lat': 55.757536, 'lng': 37.616414, 'description': None, 'raw': 'Москва, улица Охотный Ряд', 'metro': None, 'metro_stations': [], 'id': '16823319'}",,,2024-12-04T20:02:23+0300,2024-12-04T20:02:23+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=112549682,,,,https://api.hh.ru/vacancies/112549682?host=hh.ru,https://hh.ru/vacancy/112549682,[],"{'id': '10592592', 'name': 'Макарова Карина Олеговна', 'url': 'https://api.hh.ru/employers/10592592', 'alternate_url': 'https://hh.ru/employer/10592592', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10592592', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Знание английского языка на уровне upper-intermediate будет преимуществом. Базовые навыки управления <highlighttext>финансами</highlighttext> (БДР, БДДС, Платежный календарь). Умение быстро находить...', 'responsibility': 'Административная поддержка офиса и руководителя (ведение графика во взаимодействии с другими ассистентами). Документооборот (регистрация, учет, хранение, архивирование документов), подготовка и...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '88', 'name': 'Офис-менеджер'}]",True,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
225,113020492,False,Младший менеджер по коммуникациям / Junior Engagement Manager (Beauty&Wellbeing),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Сергея Макеева', 'building': '13', 'lat': 55.763356, 'lng': 37.551259, 'description': None, 'raw': 'Москва, улица Сергея Макеева, 13', 'metro': {'station_name': 'Улица 1905 года', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.146', 'line_id': '7', 'lat': 55.763944, 'lng': 37.562271}, 'metro_stations': [{'station_name': 'Улица 1905 года', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.146', 'line_id': '7', 'lat': 55.763944, 'lng': 37.562271}], 'id': '388049'}",,,2025-01-10T17:22:25+0300,2025-01-10T17:22:25+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=113020492,"{'type': 'MAKEUP', 'tariff': None}",True,,https://api.hh.ru/vacancies/113020492?host=hh.ru,https://hh.ru/vacancy/113020492,[],"{'id': '4108', 'name': 'Unilever', 'url': 'https://api.hh.ru/employers/4108', 'alternate_url': 'https://hh.ru/employer/4108', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/2124334.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/420565.png', '240': 'https://img.hhcdn.ru/employer-logo/2124335.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4108', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Работали с одной из / несколькими продуктовыми категориями, понимаете их особенности (сезонность, принципы покупки товаров, конкурентную среду, основных игроков рынка), знаете...', 'responsibility': 'Вашими основными партнерами будут бренд-маркетологи, трейд-маркетологи, команда digital media хаба, а также <highlighttext>финансов</highlighttext>. Понимаете принципы работы ТВ, OOH...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '68', 'name': 'Менеджер по маркетингу, интернет-маркетолог'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
226,115341783,False,Руководитель отдела подбора персонала,"{'id': '1942330-1942330-ofis', 'name': 'Пятёрочка. Офисные сотрудники'}",False,False,"{'id': '22', 'name': 'Владивосток', 'url': 'https://api.hh.ru/areas/22'}","{'from': 215000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Владивосток', 'street': 'Некрасовская улица', 'building': '49', 'lat': 43.127427, 'lng': 131.909317, 'description': None, 'raw': 'Владивосток, Некрасовская улица, 49', 'metro': None, 'metro_stations': [], 'id': '15264830'}",,,2025-01-13T03:10:19+0300,2025-01-13T03:10:19+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115341783,"{'type': 'MAKEUP', 'tariff': None}",True,,https://api.hh.ru/vacancies/115341783?host=hh.ru,https://hh.ru/vacancy/115341783,[],"{'id': '1942330', 'name': 'Пятёрочка', 'url': 'https://api.hh.ru/employers/1942330', 'alternate_url': 'https://hh.ru/employer/1942330', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/7101935.png', '90': 'https://img.hhcdn.ru/employer-logo/7101934.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1370508.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1942330', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Владение современными технологиями и методологией поиска, подбора, оценки, адаптации и обучения персонала. Руководящий опыт в отделе подбора и обучения персонала...', 'responsibility': 'Управление процессами подбора (массовый+ офисный), адаптации и развития персонала всех категорий персонала на уровне Территории. В непосредственном подчинении 3 менеджера...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'HYBRID', 'name': 'Гибрид'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '171', 'name': 'Руководитель отдела персонала'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
227,115355507,False,Финансовый менеджер / казначей,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 100000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Салтыковская дорога', 'building': '6', 'lat': 59.972136, 'lng': 30.443725, 'description': None, 'raw': 'Санкт-Петербург, Салтыковская дорога, 6', 'metro': {'station_name': 'Ладожская', 'line_name': 'Лахтинско-Правобережная', 'station_id': '17.242', 'line_id': '17', 'lat': 59.93243, 'lng': 30.439274}, 'metro_stations': [{'station_name': 'Ладожская', 'line_name': 'Лахтинско-Правобережная', 'station_id': '17.242', 'line_id': '17', 'lat': 59.93243, 'lng': 30.439274}], 'id': '14405852'}",,,2025-01-13T08:20:38+0300,2025-01-13T08:20:38+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115355507,,,,https://api.hh.ru/vacancies/115355507?host=hh.ru,https://hh.ru/vacancy/115355507,[],"{'id': '3197251', 'name': '2М', 'url': 'https://api.hh.ru/employers/3197251', 'alternate_url': 'https://hh.ru/employer/3197251', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6526889.png', '240': 'https://img.hhcdn.ru/employer-logo/6526890.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1226612.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3197251', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы в аналогичной должности от 3-х лет. Знание валютного законодательства и опыт работы с банками-нерезидентами. ', 'responsibility': 'Открытие/закрытие расчетных счетов, в том числе за пределами РФ. Осуществление платежей в банках-нерезидентах. Оформление валютных операций, предоставление в...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '50', 'name': 'Казначей'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
228,115071716,False,Ассистент / бизнес помощник / помощник,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 100000, 'to': 300000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2025-01-07T10:44:39+0300,2025-01-07T10:44:39+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115071716,,,,https://api.hh.ru/vacancies/115071716?host=hh.ru,https://hh.ru/vacancy/115071716,[],"{'id': '10228431', 'name': 'Гаравцов Артем Валерьевич', 'url': 'https://api.hh.ru/employers/10228431', 'alternate_url': 'https://hh.ru/employer/10228431', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/7094415.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/7094414.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/1368628.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10228431', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Готовность быть на связи и выполнять задачи оперативно. - Желание развиваться в сфере <highlighttext>финансов</highlighttext>. - Умение работать в многозадачном режиме. - ', 'responsibility': '40% времени: выполнение личных поручений (поиск информации, организация покупок, звонки и повседневные задачи).'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],True,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_2', 'name': '2\xa0часа'}, {'id': 'HOURS_3', 'name': '3 часа'}, {'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '110', 'name': 'Секретарь, помощник руководителя, ассистент'}]",True,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'part', 'name': 'Частичная занятость'}","{'id': 'PART', 'name': 'Частичная'}",False,,False,
229,115129233,False,Менеджер по работе с ключевыми клиентами (customer success manager) удаленно,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 1200, 'to': None, 'currency': 'EUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2025-01-12T11:39:45+0300,2025-01-12T11:39:45+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115129233,,,,https://api.hh.ru/vacancies/115129233?host=hh.ru,https://hh.ru/vacancy/115129233,[],"{'id': '4644700', 'name': 'Wapi OÜ', 'url': 'https://api.hh.ru/employers/4644700', 'alternate_url': 'https://hh.ru/employer/4644700', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/5385572.png', '240': 'https://img.hhcdn.ru/employer-logo/5385573.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/962887.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4644700', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы в продажах и с клиентами от 1 года. Аналитический склад ума, желание и умение работать с цифрами и...', 'responsibility': '...возможности системы по мере ее доработки. Ежедневно взаимодействовать с отделом логистики, IT и <highlighttext>финансов</highlighttext>. Подготавливать аналитику и отчеты для клиентов.'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],True,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '70', 'name': 'Менеджер по продажам, менеджер по работе с клиентами'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
230,115358712,False,Специалист 3 разряда,,False,False,"{'id': '66', 'name': 'Нижний Новгород', 'url': 'https://api.hh.ru/areas/66'}","{'from': 42000, 'to': 50000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Нижний Новгород', 'street': 'Кремль', 'building': '1А', 'lat': 56.327655, 'lng': 43.999357, 'description': None, 'raw': 'Нижний Новгород, Кремль, 1А', 'metro': {'station_name': 'Горьковская', 'line_name': 'Автозаводская', 'station_id': '50.278', 'line_id': '50', 'lat': 56.313933, 'lng': 43.99482}, 'metro_stations': [{'station_name': 'Горьковская', 'line_name': 'Автозаводская', 'station_id': '50.278', 'line_id': '50', 'lat': 56.313933, 'lng': 43.99482}], 'id': '1646627'}",,,2025-01-13T08:49:35+0300,2025-01-13T08:49:35+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115358712,,,,https://api.hh.ru/vacancies/115358712?host=hh.ru,https://hh.ru/vacancy/115358712,[],"{'id': '1310111', 'name': 'Управление Федерального казначейства по Нижегородской области', 'url': 'https://api.hh.ru/employers/1310111', 'alternate_url': 'https://hh.ru/employer/1310111', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/714548.png', '90': 'https://img.hhcdn.ru/employer-logo/3299308.png', '240': 'https://img.hhcdn.ru/employer-logo/3299309.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1310111', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Минимальный уровень -среднее профессиональное образование, специальность, направления подготовки: «Экономика и управление», «Бухгалтерский учет», «<highlighttext>Финансы</highlighttext> и кредит» или иные специальности и...', 'responsibility': 'Работа с клиентами юридическими лицами, проведение платежей, проверка документов представленных для проведения платежа ( договоров, упд и др).'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '142', 'name': 'Экономист'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
231,115356364,False,Специалист по документообороту (первичная документация),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 60000, 'to': 90000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'набережная Академика Туполева', 'building': '15к5', 'lat': 55.760423, 'lng': 37.683167, 'description': None, 'raw': 'Москва, набережная Академика Туполева, 15к5', 'metro': None, 'metro_stations': [], 'id': '16934093'}",,,2025-01-13T08:26:06+0300,2025-01-13T08:26:06+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115356364,,,,https://api.hh.ru/vacancies/115356364?host=hh.ru,https://hh.ru/vacancy/115356364,[],"{'id': '9902691', 'name': 'НьюБизнесЛайн', 'url': 'https://api.hh.ru/employers/9902691', 'alternate_url': 'https://hh.ru/employer/9902691', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1198668.png', '90': 'https://img.hhcdn.ru/employer-logo/6415121.png', '240': 'https://img.hhcdn.ru/employer-logo/6415122.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9902691', 'accredited_it_employer': False, 'trusted': True}","{'requirement': '...Power Point, Word, Outlook)- уверенный пользователь. Опыт работы с первичной документацией. Будет преимуществом: Образование по направлениям бухгалтерия или <highlighttext>финансы</highlighttext>/экономика.', 'responsibility': 'Вам предстоит стать звеном между заказчиками и проектной командой, работать с первичной документацией, в том числе конструкторской и эксплуатационной документацией. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '18', 'name': 'Бухгалтер'}]",True,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
