,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,fly_in_fly_out_duration,work_format,working_hours,work_schedule_by_days,night_shifts,professional_roles,accept_incomplete_resumes,experience,employment,employment_form,internship,adv_response_url,is_adv_vacancy,adv_context
147,115304159,False,Руководитель отдела информационных технологий (Руководитель IT-отдела),,False,False,"{'id': '4', 'name': 'Новосибирск', 'url': 'https://api.hh.ru/areas/4'}","{'from': 150000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'посёлок городского типа Черёмушки', 'street': None, 'building': None, 'lat': 52.850614, 'lng': 91.419938, 'description': None, 'raw': 'посёлок городского типа Черёмушки', 'metro': None, 'metro_stations': [], 'id': '14494216'}",,,2025-01-11T19:23:12+0300,2025-01-11T19:23:12+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115304159,,https://api.hh.ru/vacancies/115304159?host=hh.ru,https://hh.ru/vacancy/115304159,[],"{'id': '10390829', 'name': 'РусГидро Туризм', 'url': 'https://api.hh.ru/employers/10390829', 'alternate_url': 'https://hh.ru/employer/10390829', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/6971887.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/1337974.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/6971886.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10390829', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование в сфере IT. Опыт работы не менее 5 лет в аналогичной должности, наличие опыта работы в гостиничной сфере...', 'responsibility': 'Управление службой IT (в подчинении 1-2 человека). Формирование стандартов и алгоритмов работы отдела. IT-аудит компании, информационная безопасность, матрица...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],True,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '40', 'name': 'Другое'}]",False,"{'id': 'moreThan6', 'name': 'Более 6 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
148,114556564,False,"Актер-походник (""Рембо""-выживальщик) для Ютуб-шоу о выживании и путешествиях в диких условиях",,False,False,"{'id': '54', 'name': 'Красноярск', 'url': 'https://api.hh.ru/areas/54'}","{'from': 70000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2024-12-23T08:33:13+0300,2024-12-23T08:33:13+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=114556564,,https://api.hh.ru/vacancies/114556564?host=hh.ru,https://hh.ru/vacancy/114556564,[],"{'id': '10164792', 'name': 'Пискарёв Андрей Александрович', 'url': 'https://api.hh.ru/employers/10164792', 'alternate_url': 'https://hh.ru/employer/10164792', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10164792', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Уметь загрузить видеоматериал в облачный диск. Быть опытным ""походником"", иметь навыки активного <highlighttext>туризма</highlighttext>: установка ""жилища"", разведение огня и добыча ресурсов...', 'responsibility': 'Снимать процесс ""выживания"" БЕЗ СЛОВ и без говорения на камеру (построение шалаша/установка платки/укрытия, разведение костра в т.ч. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],True,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}, {'id': 'FIELD_WORK', 'name': 'Разъездной'}]","[{'id': 'FLEXIBLE', 'name': 'По\xa0договорённости'}]","[{'id': 'FLEXIBLE', 'name': 'Свободный'}]",False,"[{'id': '40', 'name': 'Другое'}]",True,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'part', 'name': 'Частичная занятость'}","{'id': 'PART', 'name': 'Частичная'}",False,,False,
149,114302765,False,Менеджер по внутреннему туризму,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 80000, 'to': 250000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2024-12-20T16:12:20+0300,2024-12-20T16:12:20+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=114302765,,https://api.hh.ru/vacancies/114302765?host=hh.ru,https://hh.ru/vacancy/114302765,[],"{'id': '10202618', 'name': 'Go Go Travel', 'url': 'https://api.hh.ru/employers/10202618', 'alternate_url': 'https://hh.ru/employer/10202618', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/7088167.png', '90': 'https://img.hhcdn.ru/employer-logo/7088166.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1367066.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10202618', 'accredited_it_employer': False, 'trusted': True}","{'requirement': '...большому объему работы в сезон. - уверенно владеет MS office. - имеет опыт продаж (внутренний <highlighttext>туризм</highlighttext>). Приветствуется: - опыт участия в рекламных турах.', 'responsibility': 'Обработка входящих запросов и заявок на бронирование, включая подбор и бронирование туров. Работа с базой постоянных клиентов. Ведение заявки в...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '72', 'name': 'Менеджер по туризму'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
150,113855510,False,HR Business Partner / HRBP,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': '5-я улица Ямского Поля', 'building': '5с1', 'lat': 55.785346, 'lng': 37.584658, 'description': None, 'raw': 'Москва, 5-я улица Ямского Поля, 5с1', 'metro': None, 'metro_stations': [], 'id': '16795387'}",,,2025-01-13T10:59:21+0300,2025-01-13T10:59:21+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=113855510,,https://api.hh.ru/vacancies/113855510?host=hh.ru,https://hh.ru/vacancy/113855510,[],"{'id': '2493662', 'name': 'Smartway', 'url': 'https://api.hh.ru/employers/2493662', 'alternate_url': 'https://hh.ru/employer/2493662', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/988581.png', '90': 'https://img.hhcdn.ru/employer-logo/5575136.png', '240': 'https://img.hhcdn.ru/employer-logo/5575137.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2493662', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Совокупный опытом работы в HR от 2х лет. Ориентация на профессиональное развитие в своей области. Самостоятельность и проактивность. ', 'responsibility': 'Отслеживание пульса компании, проведение 1:1 со всеми сотрудниками и руководителями на регулярной основе. Подсвечивание узких/проблемных зон руководителям отделов. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '69', 'name': 'Менеджер по персоналу'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
151,115189662,False,"Администратор (туризм, офис, VIP сегмент)",,False,False,"{'id': '53', 'name': 'Краснодар', 'url': 'https://api.hh.ru/areas/53'}","{'from': 50000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Краснодар', 'street': 'Фестивальный микрорайон, улица Атарбекова', 'building': '1/1', 'lat': 45.05977660517867, 'lng': 38.942233414680025, 'description': None, 'raw': 'Краснодар, Фестивальный микрорайон, улица Атарбекова, 1/1', 'metro': None, 'metro_stations': [], 'id': '15943103'}",,,2025-01-09T20:09:59+0300,2025-01-09T20:09:59+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115189662,,https://api.hh.ru/vacancies/115189662?host=hh.ru,https://hh.ru/vacancy/115189662,[],"{'id': '11170903', 'name': 'Туристическая компания Отпуск Pro', 'url': 'https://api.hh.ru/employers/11170903', 'alternate_url': 'https://hh.ru/employer/11170903', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6781110.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1290203.png', '240': 'https://img.hhcdn.ru/employer-logo/6781111.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=11170903', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Любовь к путешествиям, людям, развитию! Желане выстраивать долгосрочные, доверительные отношения в коллективе и с клиентами! Понимание ценности комфорта и высокого...', 'responsibility': 'Бронирование дополнительных услуг, оформлению электронных разрешений на въезд зарубеж. - Выполнение поручений специалистов по <highlighttext>туризму</highlighttext> и руководителя. - Административно-хозяйственная деятельность. - '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '8', 'name': 'Администратор'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
152,115223400,False,Руководитель проекта,,False,True,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2025-01-10T10:30:07+0300,2025-01-10T10:30:07+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115223400,,https://api.hh.ru/vacancies/115223400?host=hh.ru,https://hh.ru/vacancy/115223400,[],"{'id': '10655076', 'name': 'Тихая Гавань', 'url': 'https://api.hh.ru/employers/10655076', 'alternate_url': 'https://hh.ru/employer/10655076', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/6491777.png', '240': 'https://img.hhcdn.ru/employer-logo/6491778.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1217833.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=10655076', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Знание основных принципов разработки программного обеспечения. Высокие компетенции в проектном управлении, знание основных методологий и стандартов проектного управления; опыт адаптации...', 'responsibility': 'Цифровизация бизнеса. Замена и оптимизация малоэффективных IT-решений. Импортозамещение. Построение IT-архитектуры компании. Бизнес-консалтинг. Полностью удаленная постоянная работа. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '107', 'name': 'Руководитель проектов'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
153,115429693,False,Менедреж по продажам в сфере туризма,,False,False,"{'id': '66', 'name': 'Нижний Новгород', 'url': 'https://api.hh.ru/areas/66'}","{'from': 94000, 'to': 150000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2025-01-13T16:06:42+0300,2025-01-13T16:06:42+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115429693,,https://api.hh.ru/vacancies/115429693?host=hh.ru,https://hh.ru/vacancy/115429693,[],"{'id': '3429166', 'name': 'Система бронирования Путевка', 'url': 'https://api.hh.ru/employers/3429166', 'alternate_url': 'https://hh.ru/employer/3429166', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/6891071.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1317716.png', '90': 'https://img.hhcdn.ru/employer-logo/6891070.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3429166', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт работы в продажах от 6 месяцев. Умение убеждать клиентов. Активную жизненную позицию. Коммуникабельность. Нацеленность на результат.', 'responsibility': 'Работать с готовыми заявками. Консультировать клиентов по возникающим вопросам. Сопровождать клиентов на всех этапах взаимодействия.'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '70', 'name': 'Менеджер по продажам, менеджер по работе с клиентами'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
154,115150190,False,Экскурсовод,,False,True,"{'id': '2961', 'name': 'Кронштадт', 'url': 'https://api.hh.ru/areas/2961'}","{'from': 75000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Кронштадт', 'street': 'Цитадельское шоссе', 'building': '14А', 'lat': 59.995215, 'lng': 29.747046, 'description': None, 'raw': 'Кронштадт, Цитадельское шоссе, 14А', 'metro': None, 'metro_stations': [], 'id': '12795233'}",,,2025-01-09T13:45:53+0300,2025-01-09T13:45:53+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115150190,,https://api.hh.ru/vacancies/115150190?host=hh.ru,https://hh.ru/vacancy/115150190,[],"{'id': '6056126', 'name': 'ФГАУ Музейно-храмовый комплекс ВС РФ Минобороны России', 'url': 'https://api.hh.ru/employers/6056126', 'alternate_url': 'https://hh.ru/employer/6056126', 'logo_urls': {'original': 'https://img.hhcdn.ru/employer-logo-original/1019661.jpg', '90': 'https://img.hhcdn.ru/employer-logo/5699412.jpeg', '240': 'https://img.hhcdn.ru/employer-logo/5699413.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=6056126', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее образование (профильное) или высшее образование (непрофильное) и дополнительное профессиональное образование в области, соответствующей профилю работы экскурсовода (гида) или гида...', 'responsibility': 'Проведение экскурсий по объектам комплекса. Составление на основе методических разработок научно-просветительских подразделений текстов экскурсий, рассчитанных на различные группы посетителей...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '72', 'name': 'Менеджер по туризму'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
155,112723519,False,Менеджер по туризму,,False,False,"{'id': '104', 'name': 'Челябинск', 'url': 'https://api.hh.ru/areas/104'}","{'from': 70000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Челябинск', 'street': 'улица Энгельса', 'building': '41', 'lat': 55.166048, 'lng': 61.381362, 'description': None, 'raw': 'Челябинск, улица Энгельса, 41', 'metro': None, 'metro_stations': [], 'id': '6058298'}",,,2024-12-07T15:35:06+0300,2024-12-07T15:35:06+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=112723519,,https://api.hh.ru/vacancies/112723519?host=hh.ru,https://hh.ru/vacancy/112723519,[],"{'id': '2299408', 'name': 'Уполномоченное агентство Sunmar', 'url': 'https://api.hh.ru/employers/2299408', 'alternate_url': 'https://hh.ru/employer/2299408', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/3426602.jpeg', '90': 'https://img.hhcdn.ru/employer-logo/3426601.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/746410.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2299408', 'accredited_it_employer': False, 'trusted': True}","{'requirement': None, 'responsibility': None}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '72', 'name': 'Менеджер по туризму'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
156,115346198,False,Менеджер по туризму,,False,False,"{'id': '20', 'name': 'Улан-Удэ', 'url': 'https://api.hh.ru/areas/20'}","{'from': 60000, 'to': 150000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Улан-Удэ', 'street': 'улица Гагарина', 'building': '20', 'lat': 51.839923, 'lng': 107.593566, 'description': None, 'raw': 'Улан-Удэ, улица Гагарина, 20', 'metro': None, 'metro_stations': [], 'id': '15415255'}",,,2025-01-13T05:49:03+0300,2025-01-13T05:49:03+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115346198,,https://api.hh.ru/vacancies/115346198?host=hh.ru,https://hh.ru/vacancy/115346198,[],"{'id': '2721181', 'name': 'Сеть туристических агентств Путевка Маркет', 'url': 'https://api.hh.ru/employers/2721181', 'alternate_url': 'https://hh.ru/employer/2721181', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2721181', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'систематическое повышение профессиональных знаний. Требования: - опыт заграничных поездок и рекламных туров. - Нужны активные и инициативные менеджеры, с высокой самоорганизацией. - ', 'responsibility': 'консультация клиентов по массовым и индивидуальным направлениям отдыха (телефон, онлайн, офис). -работа с клиентской базой и новыми клиентами. -'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '72', 'name': 'Менеджер по туризму'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
157,115051265,False,Менеджер по туризму,,False,False,"{'id': '53', 'name': 'Краснодар', 'url': 'https://api.hh.ru/areas/53'}","{'from': 50000, 'to': 150000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Краснодар', 'street': 'Центральный внутригородской округ, микрорайон Центральный, улица Мира', 'building': '25', 'lat': 45.02176571491976, 'lng': 38.96428725396673, 'description': None, 'raw': 'Краснодар, Центральный внутригородской округ, микрорайон Центральный, улица Мира, 25', 'metro': None, 'metro_stations': [], 'id': '17224278'}",,,2025-01-05T17:14:19+0300,2025-01-05T17:14:19+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115051265,,https://api.hh.ru/vacancies/115051265?host=hh.ru,https://hh.ru/vacancy/115051265,[],"{'id': '9488475', 'name': 'Coral Travel (ООО Лето.Трэвел)', 'url': 'https://api.hh.ru/employers/9488475', 'alternate_url': 'https://hh.ru/employer/9488475', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/5818246.png', '90': 'https://img.hhcdn.ru/employer-logo/5818245.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1049398.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9488475', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Желателен опыт работы в <highlighttext>туризме</highlighttext>. Готовы рассмотреть кандидатов без опыта с последующим обучением. - Знание основных туристских направлений. - Опыт активных продаж...', 'responsibility': 'Консультация клиентов. - Подбор и бронирование туров, авиабилетов, ж/д билетов. - Ведение туристов до окончания тура.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],[],"[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '72', 'name': 'Менеджер по туризму'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
158,115116616,False,Помощник менеджер по внутреннему туризму,,False,False,"{'id': '73', 'name': 'Петрозаводск', 'url': 'https://api.hh.ru/areas/73'}","{'from': 40000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Петрозаводск', 'street': 'улица Антикайнена', 'building': '38', 'lat': 61.789219, 'lng': 34.352394, 'description': None, 'raw': 'Петрозаводск, улица Антикайнена, 38', 'metro': None, 'metro_stations': [], 'id': '4920525'}",,,2025-01-12T10:03:21+0300,2025-01-12T10:03:21+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115116616,,https://api.hh.ru/vacancies/115116616?host=hh.ru,https://hh.ru/vacancy/115116616,[],"{'id': '5096356', 'name': 'Северное сияние', 'url': 'https://api.hh.ru/employers/5096356', 'alternate_url': 'https://hh.ru/employer/5096356', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5096356', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Обучаемость, стрессоустойчивость, терпение, пунктуальность, коммуникабельность. Умение работать в программе WORD и Excel. Знание экскурсионных объектов Карелии. Внимательная работа с документами...', 'responsibility': 'Работа с заявками(подбор вариантов отдыха). Работа с почтой. Оформление договоров с клиентом. Разработка и расчет маршрутов по Карелии (работа...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '70', 'name': 'Менеджер по продажам, менеджер по работе с клиентами'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
159,115320669,False,Контент-менеджер,,False,False,"{'id': '76', 'name': 'Ростов-на-Дону', 'url': 'https://api.hh.ru/areas/76'}","{'from': 31000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2025-01-12T10:23:26+0300,2025-01-12T10:23:26+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=115320669,,https://api.hh.ru/vacancies/115320669?host=hh.ru,https://hh.ru/vacancy/115320669,[],"{'id': '3429166', 'name': 'Система бронирования Путевка', 'url': 'https://api.hh.ru/employers/3429166', 'alternate_url': 'https://hh.ru/employer/3429166', 'logo_urls': {'240': 'https://img.hhcdn.ru/employer-logo/6891071.png', 'original': 'https://img.hhcdn.ru/employer-logo-original/1317716.png', '90': 'https://img.hhcdn.ru/employer-logo/6891070.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3429166', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Скорость печати от 200 символов в минуту. Опыт работы (не обязателен, но желателен). Знание Excel на базовом уровне.', 'responsibility': 'Актуализировать информацию на сайте компании. Вносить изменения в таблицы Excel.'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,[],"[{'id': 'REMOTE', 'name': 'Удалённо'}]","[{'id': 'HOURS_8', 'name': '8\xa0часов'}]","[{'id': 'FIVE_ON_TWO_OFF', 'name': '5/2'}]",False,"[{'id': '3', 'name': 'SMM-менеджер, контент-менеджер'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
160,114952903,False,Специалист отдела организации командирований и эстафет,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 74000, 'to': 74000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'улица Пилотов', 'building': '18к4', 'lat': 59.810609, 'lng': 30.298773, 'description': None, 'raw': 'Санкт-Петербург, улица Пилотов, 18к4', 'metro': None, 'metro_stations': [], 'id': '899099'}",,,2024-12-27T12:41:18+0300,2024-12-27T12:41:18+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=114952903,,https://api.hh.ru/vacancies/114952903?host=hh.ru,https://hh.ru/vacancy/114952903,[],"{'id': '125493', 'name': 'Авиакомпания Россия', 'url': 'https://api.hh.ru/employers/125493', 'alternate_url': 'https://hh.ru/employer/125493', 'logo_urls': {'90': 'https://img.hhcdn.ru/employer-logo/2096926.jpeg', 'original': 'https://img.hhcdn.ru/employer-logo-original/413713.jpg', '240': 'https://img.hhcdn.ru/employer-logo/2096927.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=125493', 'accredited_it_employer': False, 'trusted': True}","{'requirement': '...обучающиеся последних курсов вузов в области ГА или <highlighttext>туризма</highlighttext>, либо высшее образование в области ГА или <highlighttext>туризма</highlighttext>.. Знание английского языка.', 'responsibility': 'Готовить план следования экипажей ВС на основании заявок от центра планирования и предварительно осуществлять заказ услуг. Обрабатывать заявки от центра...'}",,"{'id': 'shift', 'name': 'Сменный график'}",[],[],[],False,[],"[{'id': 'ON_SITE', 'name': 'На\xa0месте работодателя'}]","[{'id': 'HOURS_12', 'name': '12\xa0часов'}]","[{'id': 'TWO_ON_TWO_OFF', 'name': '2/2'}]",True,"[{'id': '72', 'name': 'Менеджер по туризму'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}","{'id': 'FULL', 'name': 'Полная'}",False,,False,
